8.417542999999999553e-03 1.911900000000000000e+04
8.543178000000000230e-03 1.651300000000000000e+04
1.068999999999999985e-02 2.677300000000000182e+03
1.142760999999999950e-02 2.054000000000000000e+03
1.221612000000000045e-02 1.744799999999999955e+03
1.305902999999999925e-02 1.609900000000000091e+03
1.396009999999999959e-02 1.586400000000000091e+03
1.492335000000000016e-02 1.645099999999999909e+03
1.595306000000000154e-02 1.772799999999999955e+03
1.705382000000000078e-02 1.963599999999999909e+03
1.823053000000000173e-02 2.215000000000000000e+03
1.948843999999999924e-02 2.524699999999999818e+03
2.083313999999999999e-02 2.888800000000000182e+03
2.227062999999999959e-02 3.300500000000000000e+03
2.380729999999999999e-02 3.748800000000000182e+03
2.545000999999999861e-02 4.218600000000000364e+03
2.720606000000000066e-02 4.691000000000000000e+03
2.908327000000000134e-02 5.144199999999999818e+03
3.109001999999999946e-02 5.555800000000000182e+03
3.323522999999999755e-02 5.904600000000000364e+03
3.552845999999999782e-02 6.162500000000000000e+03
3.797993000000000202e-02 6.305100000000000364e+03
4.060053999999999746e-02 6.334199999999999818e+03
4.340197999999999973e-02 6.259100000000000364e+03
4.639671000000000073e-02 6.095100000000000364e+03
4.959808999999999746e-02 5.853500000000000000e+03
5.302035000000000081e-02 5.538699999999999818e+03
5.667876000000000164e-02 5.180100000000000364e+03
6.058958999999999873e-02 4.795600000000000364e+03
6.477027999999999952e-02 4.400600000000000364e+03
6.923941999999999597e-02 4.008199999999999818e+03
7.163799999999999335e-02 3.812300000000000182e+03
7.273449999999999360e-02 3.726199999999999818e+03
7.302690000000000570e-02 3.703699999999999818e+03
7.346550000000000302e-02 8.337800000000000000e+04
7.401694999999999802e-02 8.458900000000000000e+04
7.456200000000000327e-02 8.579700000000000000e+04
7.912410999999999750e-02 9.631900000000000000e+04
8.458367999999999443e-02 1.084000000000000000e+05
9.041994999999999894e-02 1.169300000000000000e+05
9.665893000000000401e-02 1.213700000000000000e+05
1.033284000000000008e-01 1.218500000000000000e+05
1.104581000000000035e-01 1.188900000000000000e+05
1.153460000000000041e-01 1.154600000000000000e+05
1.171114999999999934e-01 1.140200000000000000e+05
1.175823000000000007e-01 1.136200000000000000e+05
1.180796999999999958e-01 1.244300000000000000e+05
1.182885000000000048e-01 1.242500000000000000e+05
1.200539999999999941e-01 1.226500000000000000e+05
1.262272000000000116e-01 1.166500000000000000e+05
1.349367999999999956e-01 1.076400000000000000e+05
1.442475000000000007e-01 9.796300000000000000e+04
1.542004999999999904e-01 8.811900000000000000e+04
1.648403999999999980e-01 7.849300000000000000e+04
1.762143999999999933e-01 6.935800000000000000e+04
1.883731999999999907e-01 6.088400000000000000e+04
2.013708999999999916e-01 5.315500000000000000e+04
2.152654999999999985e-01 4.619900000000000000e+04
2.301188000000000122e-01 4.000500000000000000e+04
2.459969999999999934e-01 3.453500000000000000e+04
2.629708000000000045e-01 2.973500000000000000e+04
2.811158000000000268e-01 2.554600000000000000e+04
3.005128000000000243e-01 2.190400000000000000e+04
3.212481999999999838e-01 1.874200000000000000e+04
3.434143000000000057e-01 1.600700000000000000e+04
3.671098999999999890e-01 1.364800000000000000e+04
3.924405000000000254e-01 1.162000000000000000e+04
4.195188999999999724e-01 9.879700000000000728e+03
4.484657000000000227e-01 8.389799999999999272e+03
4.794097999999999971e-01 7.116699999999999818e+03
5.124891000000000307e-01 6.029800000000000182e+03
5.478507999999999711e-01 5.103300000000000182e+03
5.856525000000000203e-01 4.314800000000000182e+03
6.260624999999999662e-01 3.645199999999999818e+03
6.692609000000000474e-01 3.077099999999999909e+03
7.154399000000000175e-01 2.596199999999999818e+03
7.648051999999999628e-01 2.189400000000000091e+03
8.175767999999999924e-01 1.845900000000000091e+03
8.739896000000000331e-01 1.555900000000000091e+03
9.342947999999999809e-01 1.311500000000000000e+03
9.987612000000000156e-01 1.105799999999999955e+03
1.067676000000000069e+00 9.208600000000000136e+02
1.141345000000000054e+00 7.674199999999999591e+02
1.220097999999999905e+00 6.401900000000000546e+02
1.304284999999999917e+00 5.345800000000000409e+02
1.394281000000000104e+00 4.462400000000000091e+02
1.490485999999999978e+00 3.713600000000000136e+02
1.528407999999999989e+00 3.466700000000000159e+02
1.551801999999999904e+00 3.325799999999999841e+02
1.558040000000000092e+00 3.289599999999999795e+02
1.567398000000000069e+00 4.038000000000000000e+03
1.590791999999999984e+00 3.957000000000000000e+03
1.593328999999999995e+00 3.948400000000000091e+03
1.703268999999999922e+00 3.485800000000000182e+03
1.820794999999999941e+00 2.943000000000000000e+03
1.946430000000000105e+00 2.447599999999999909e+03
2.080732999999999944e+00 2.035500000000000000e+03
2.224304000000000059e+00 1.706000000000000000e+03
2.377781000000000144e+00 1.432099999999999909e+03
2.541847999999999885e+00 1.203599999999999909e+03
2.717235000000000067e+00 1.011399999999999977e+03
2.904723999999999862e+00 8.493300000000000409e+02
3.105150000000000077e+00 7.106799999999999500e+02
3.319405999999999857e+00 5.891799999999999500e+02
3.548445000000000071e+00 4.882599999999999909e+02
3.793287999999999993e+00 4.046800000000000068e+02
4.055024000000000406e+00 3.354300000000000068e+02
4.334820999999999813e+00 2.780699999999999932e+02
4.633924000000000376e+00 2.305500000000000114e+02
4.953663999999999845e+00 1.911800000000000068e+02
5.295467000000000368e+00 1.585500000000000114e+02
5.660854999999999748e+00 1.315099999999999909e+02
6.051453000000000415e+00 1.090999999999999943e+02
6.469003999999999976e+00 9.052599999999999625e+01
6.915365000000000428e+00 7.493699999999999761e+01
7.392525000000000013e+00 6.174399999999999977e+01
7.902608999999999995e+00 5.088700000000000045e+01
8.447889999999999233e+00 4.195300000000000296e+01
9.030794000000000210e+00 3.453600000000000136e+01
9.653919000000000139e+00 2.825700000000000145e+01
1.032004000000000055e+01 2.313100000000000023e+01
1.103212000000000081e+01 1.894500000000000028e+01
1.179334000000000060e+01 1.552699999999999925e+01
1.260707999999999984e+01 1.273399999999999999e+01
1.347696999999999967e+01 1.045400000000000063e+01
1.440687999999999924e+01 8.589499999999999247e+00
1.540094999999999992e+01 7.065800000000000303e+00
1.646361999999999881e+01 5.819899999999999629e+00
1.759960999999999842e+01 4.801000000000000156e+00
1.881398000000000081e+01 3.967299999999999827e+00
2.011214999999999975e+01 3.285099999999999909e+00
2.149988000000000099e+01 2.726399999999999935e+00
2.298338000000000036e+01 2.268899999999999917e+00
2.456923000000000101e+01 1.893899999999999917e+00
2.626450000000000173e+01 1.586500000000000021e+00
2.807676000000000016e+01 1.329599999999999893e+00
3.001405000000000101e+01 1.118400000000000061e+00
3.208502000000000010e+01 9.458299999999999486e-01
3.429889000000000010e+01 8.037400000000000100e-01
3.666550999999999760e+01 6.867199999999999971e-01
3.919543000000000177e+01 5.911899999999999933e-01
4.189992000000000161e+01 5.130900000000000460e-01
4.479100999999999999e+01 4.491499999999999937e-01
4.788159000000000276e+01 3.967100000000000071e-01
5.118542000000000058e+01 3.535900000000000154e-01
5.471721000000000146e+01 3.180299999999999794e-01
5.849269999999999925e+01 2.886299999999999977e-01
6.252870000000000061e+01 2.642300000000000204e-01
6.684318000000000382e+01 2.438899999999999957e-01
7.145535999999999888e+01 2.268600000000000061e-01
7.638577999999999690e+01 2.125100000000000044e-01
8.165640000000000498e+01 2.003399999999999903e-01
8.729068999999999789e+01 1.899500000000000077e-01
9.331373999999999569e+01 1.809999999999999942e-01
9.975239000000000544e+01 1.732100000000000029e-01
1.066353000000000009e+02 1.663600000000000079e-01
1.139930999999999983e+02 1.602800000000000058e-01
1.218586999999999989e+02 1.548200000000000132e-01
1.302668999999999926e+02 1.498700000000000032e-01
1.392553000000000054e+02 1.453200000000000047e-01
1.488640000000000043e+02 1.411000000000000032e-01
1.591356000000000108e+02 1.371600000000000041e-01
1.701159000000000106e+02 1.334200000000000108e-01
1.818539000000000101e+02 1.298600000000000032e-01
1.944018000000000086e+02 1.264399999999999968e-01
2.078155999999999892e+02 1.231399999999999995e-01
2.221547999999999945e+02 1.199299999999999949e-01
2.374834999999999923e+02 1.168000000000000010e-01
2.538699000000000012e+02 1.137399999999999939e-01
2.713869000000000256e+02 1.107299999999999951e-01
2.901125999999999863e+02 1.077800000000000008e-01
3.101304000000000087e+02 1.048599999999999949e-01
3.315294000000000096e+02 1.019899999999999973e-01
3.544048999999999978e+02 9.915300000000000502e-02
3.788587999999999738e+02 9.635499999999999621e-02
4.050000999999999749e+02 9.359199999999999464e-02
4.329451000000000249e+02 9.086600000000000232e-02
