5.108469000000000031e-03 5.406400000000000000e+05
5.184715000000000330e-03 5.628300000000000000e+05
1.068999999999999985e-02 6.934000000000000000e+04
1.113003000000000083e-02 5.516700000000000000e+04
1.130038000000000049e-02 5.067000000000000000e+04
1.134580999999999958e-02 4.955000000000000000e+04
1.141396000000000077e-02 4.947100000000000000e+04
1.142760999999999950e-02 4.915600000000000000e+04
1.158431000000000044e-02 4.573300000000000000e+04
1.221612000000000045e-02 3.482900000000000000e+04
1.305902999999999925e-02 2.535100000000000000e+04
1.396009999999999959e-02 1.909100000000000000e+04
1.492335000000000016e-02 1.496000000000000000e+04
1.595306000000000154e-02 1.224600000000000000e+04
1.705382000000000078e-02 1.048700000000000000e+04
1.823053000000000173e-02 9.381100000000000364e+03
1.948843999999999924e-02 8.729000000000000000e+03
2.083313999999999999e-02 8.395100000000000364e+03
2.227062999999999959e-02 8.291299999999999272e+03
2.380729999999999999e-02 8.344500000000000000e+03
2.545000999999999861e-02 8.497899999999999636e+03
2.720606000000000066e-02 8.707500000000000000e+03
2.908327000000000134e-02 8.938899999999999636e+03
3.109001999999999946e-02 9.164399999999999636e+03
3.323522999999999755e-02 9.362399999999999636e+03
3.552845999999999782e-02 9.516500000000000000e+03
3.797993000000000202e-02 9.615299999999999272e+03
4.060053999999999746e-02 9.651799999999999272e+03
4.340197999999999973e-02 9.623200000000000728e+03
4.639671000000000073e-02 9.529100000000000364e+03
4.959808999999999746e-02 9.365600000000000364e+03
5.302035000000000081e-02 9.138500000000000000e+03
5.667876000000000164e-02 8.857200000000000728e+03
6.058958999999999873e-02 8.531799999999999272e+03
6.477027999999999952e-02 8.171800000000000182e+03
6.923941999999999597e-02 7.786100000000000364e+03
7.401694999999999802e-02 7.383000000000000000e+03
7.912410999999999750e-02 6.969500000000000000e+03
8.458367999999999443e-02 6.551899999999999636e+03
9.041994999999999894e-02 6.135399999999999636e+03
9.665893000000000401e-02 5.705100000000000364e+03
9.721599999999999686e-02 5.661300000000000182e+03
9.870400000000000007e-02 5.546000000000000000e+03
9.910080000000000278e-02 5.515699999999999818e+03
9.969600000000000684e-02 1.083000000000000000e+05
1.011839999999999962e-01 1.088500000000000000e+05
1.033284000000000008e-01 1.096300000000000000e+05
1.104581000000000035e-01 1.121500000000000000e+05
1.180796999999999958e-01 1.125700000000000000e+05
1.262272000000000116e-01 1.100400000000000000e+05
