   219.611  7.344338E-02
   221.463  7.438398E-02
   223.331  7.550385E-02
   225.215  7.666956E-02
   227.115  7.785344E-02
   229.030  7.905558E-02
   230.962  8.027636E-02
   232.910  8.151595E-02
   234.875  8.277466E-02
   236.856  8.405278E-02
   238.854  8.535044E-02
   240.868  8.666822E-02
   242.900  8.800644E-02
   244.949  8.936533E-02
   247.015  9.074529E-02
   249.099  9.219879E-02
   251.200  9.373247E-02
   253.318  9.530210E-02
   255.455  9.690589E-02
   257.610  9.853684E-02
   259.783  0.100195
   261.974  0.101882
   264.184  0.103596
   266.412  0.105340
   268.659  0.107113
   270.925  0.108915
   273.210  0.110748
   275.515  0.112612
   277.839  0.114508
   280.182  0.116434
   282.546  0.118394
   284.929  0.120387
   287.332  0.122413
   289.756  0.124473
   292.200  0.126568
   294.664  0.128698
   297.150  0.130892
   299.656  0.133156
   302.184  0.135487
   304.733  0.137881
   307.303  0.140317
   309.895  0.142797
   312.509  0.145320
   315.145  0.147888
   317.803  0.150501
   320.484  0.153161
   323.187  0.155867
   325.913  0.158621
   328.662  0.161424
   331.434  0.164276
   334.230  0.167179
   337.049  0.170133
   339.892  0.173139
   342.759  0.176199
   345.650  0.179312
   348.565  0.182481
   351.505  0.185705
   354.470  0.188987
   357.460  0.192327
   360.475  0.195725
   363.516  0.199183
   366.582  0.202968
   369.674  0.206979
   372.792  0.211153
   375.936  0.215443
   379.107  0.219821
   382.305  0.224287
   385.530  0.228844
   388.781  0.233493
   392.061  0.238238
   395.368  0.243079
   398.703  0.248018
   402.066  0.253057
   405.457  0.258199
   408.877  0.263445
   412.326  0.268798
   415.803  0.274260
   419.311  0.279832
   422.848  0.285518
   426.414  0.291319
   430.011  0.297238
   433.638  0.303278
   437.296  0.309440
   440.984  0.315727
   444.704  0.322142
   448.455  0.328688
   452.237  0.335366
   456.052  0.342180
   459.898  0.349193
   463.778  0.356356
   467.689  0.363942
   471.634  0.371695
   475.612  0.379611
   479.624  0.387697
   483.670  0.395956
   487.749  0.404390
   491.863  0.413003
   496.012  0.421800
   500.196  0.430784
   504.415  0.439961
   508.670  0.449333
   512.960  0.458904
   517.287  0.468678
   521.650  0.478661
   526.050  0.488857
   530.487  0.499270
   534.962  0.509904
   539.474  0.520766
   544.024  0.531858
   548.613  0.543187
   553.240  0.554758
   557.907  0.566574
   562.613  0.578643
   567.358  0.590969
   572.144  0.603557
   576.970  0.616413
   581.836  0.629660
   586.744  0.643573
   591.693  0.657902
   596.684  0.672772
   601.717  0.687979
   606.792  0.703530
   611.910  0.719433
   617.072  0.735695
   622.276  0.752324
   627.525  0.769328
   632.818  0.786718
   638.156  0.804502
   643.539  0.822685
   648.967  0.841280
   654.441  0.860295
   659.961  0.879742
   665.527  0.899629
   671.141  0.919965
   676.802  0.940757
   682.511  0.962019
   688.267  0.983764
   694.073  1.00579
   699.927  1.02756
   705.831  1.04965
   711.784  1.07186
   717.788  1.09455
   723.843  1.11773
   729.948  1.14139
   736.105  1.16555
   742.314  1.19022
   748.575  1.21542
   754.889  1.24115
   761.256  1.26743
   767.677  1.29426
   774.153  1.32166
   780.682  1.34964
