1.000000000000000000e+00 9.361308453821157727e-01
1.097498765493056139e+00 9.498836666337751033e-01
1.204503540258782257e+00 9.609867115134201887e-01
1.321941148466029059e+00 9.696063540870133446e-01
1.450828778495939719e+00 9.763121265135882298e-01
1.592282793341092351e+00 8.964928996915192405e-01
1.747528400007683835e+00 9.137892391543488424e-01
1.917910261672488792e+00 9.118031230488570227e-01
2.104904144512020459e+00 9.304739520265066233e-01
2.310129700083159765e+00 9.451402232631811451e-01
2.535364493970111877e+00 9.569852328635087835e-01
2.782559402207124943e+00 9.659955662070057736e-01
3.053855508833415389e+00 9.733440452103712115e-01
3.351602650938842576e+00 9.793627076771180828e-01
3.678379771828634404e+00 9.840012121450094629e-01
4.037017258596554470e+00 9.877192754670837127e-01
4.430621457583881373e+00 9.905062722239645900e-01
4.862601580065354590e+00 9.926882048676801684e-01
5.336699231206309513e+00 9.943823939054720062e-01
5.857020818056667189e+00 9.956562164123674563e-01
6.428073117284322180e+00 9.966607877219377798e-01
7.054802310718643277e+00 9.973554521953873486e-01
7.742636826811271966e+00 9.973719382980423820e-01
8.497534359086444056e+00 9.947838636138678359e-01
9.326033468832198636e+00 9.849799375269172597e-01
1.023531021899026250e+01 9.594954426523102375e-01
1.123324032978027631e+01 9.131850338021144653e-01
1.232846739442066486e+01 8.441577919338362213e-01
1.353047774579807516e+01 7.550392862739374600e-01
1.484968262254465010e+01 6.590999994424311392e-01
1.629750834620644184e+01 5.588134199402300384e-01
1.788649529057435217e+01 4.652894414975033976e-01
1.963040650040271373e+01 3.815252841488090407e-01
2.154434690031884614e+01 3.076206158080695974e-01
2.364489412645408350e+01 2.482904718788191412e-01
2.595024211399737268e+01 1.983556049511408792e-01
2.848035868435801987e+01 1.578904012666279555e-01
3.125715849688236858e+01 1.258733153041896591e-01
3.430469286314919231e+01 1.001913164599971262e-01
3.764935806792469464e+01 8.118009917507625073e-02
4.132012400115338835e+01 6.592335147069211532e-02
4.534878508128584684e+01 5.417621537998786735e-02
4.977023564332111505e+01 4.529660802931983338e-02
5.462277217684342645e+01 3.829688572296496146e-02
5.994842503189411786e+01 3.312967888947696005e-02
6.579332246575683030e+01 2.904443180958977966e-02
7.220809018385467937e+01 2.587186618267749844e-02
7.924828983539177329e+01 2.342600840703747828e-02
8.697490026177834466e+01 2.143744022280293093e-02
9.545484566618341660e+01 1.988740357756320701e-02
1.047615752789665180e+02 1.860436035034142288e-02
1.149756995397736858e+02 1.753364782784580522e-02
1.261856883066021027e+02 1.664113049224901983e-02
1.384886371393873219e+02 1.585492787698059014e-02
1.519911082952934578e+02 1.517236396236301861e-02
1.668100537200059250e+02 1.455233345965286675e-02
1.830738280295369691e+02 1.398046558171368858e-02
2.009233002565048025e+02 1.345512880780384488e-02
2.205130739903045480e+02 1.295161853182416438e-02
2.420128264794383313e+02 1.247487485138157673e-02
2.656087782946686957e+02 1.201489530399133324e-02
2.915053062825178927e+02 1.156660799368568714e-02
3.199267137797384635e+02 1.113390812340915234e-02
3.511191734215134375e+02 1.070814911422011961e-02
3.853528593710531140e+02 1.029378404895569567e-02
4.229242874389498752e+02 9.887841032155200022e-03
4.641588833612781855e+02 9.784197786420019069e-03
5.094138014816380178e+02 9.784197786420019069e-03
5.590810182512228721e+02 9.784197786420019069e-03
6.135907273413175744e+02 9.784197786420019069e-03
6.734150657750827804e+02 9.784197786420019069e-03
7.390722033525782990e+02 9.784197786420019069e-03
8.111308307896872520e+02 9.784197786420019069e-03
8.902150854450392217e+02 9.784197786420019069e-03
9.770099572992256753e+02 9.784197786420019069e-03
1.072267222010324303e+03 9.784197786420019069e-03
1.176811952434999057e+03 9.784197786420019069e-03
1.291549665014884113e+03 9.784197786420019069e-03
1.417474162926806230e+03 9.784197786420019069e-03
1.555676143930472335e+03 9.784197786420019069e-03
1.707352647470692091e+03 9.784197786420019069e-03
1.873817422860385022e+03 9.784197786420019069e-03
2.056512308348653733e+03 9.784197786420019069e-03
2.257019719633921341e+03 9.784197786420019069e-03
2.477076355991711353e+03 9.784197786420019069e-03
2.718588242732942945e+03 9.784197786420019069e-03
2.983647240283340125e+03 9.784197786420019069e-03
3.274549162877731760e+03 9.784197786420019069e-03
3.593813663804629414e+03 9.784197786420019069e-03
3.944206059437659860e+03 9.784197786420019069e-03
4.328761281083061476e+03 9.784197786420019069e-03
4.750810162102798131e+03 9.784197786420019069e-03
5.214008287999689855e+03 9.784197786420019069e-03
5.722367659350220492e+03 9.784197786420019069e-03
6.280291441834259786e+03 9.784197786420019069e-03
6.892612104349702349e+03 9.784197786420019069e-03
7.564633275546290861e+03 9.784197786420019069e-03
8.302175681319751675e+03 9.784197786420019069e-03
9.111627561154895375e+03 9.784197786420019069e-03
1.000000000000000000e+04 9.784197786420019069e-03
